track_id,stable,broad_type,name,frame_id,frame_num,node_id,pixel_r,pixel_c,node_type,confidence
261,False,crossing_or_overlap,p0001_00000002_f0041_1,f0041,41,76,269.0,438.0,crossing_or_overlap,0.8317
262,False,crossing_or_overlap,p0001_00000002_f0041_1,f0041,41,95,298.0,467.0,crossing_or_overlap,0.6973
263,False,uncertain,p0001_00000002_f0041_1,f0041,41,26,222.0,322.0,uncertain_complex_junction,0.6771
264,False,uncertain,p0001_00000002_f0041_1,f0041,41,87,285.0,458.0,uncertain_complex_junction,0.75
265,False,artifact,p0001_00000002_f0044_1,f0044,44,3,231.0,300.0,short_branch_artifact,0.6146
266,False,artifact,p0001_00000002_f0044_1,f0044,44,7,235.0,288.0,short_branch_artifact,0.616
267,False,artifact,p0001_00000002_f0044_1,f0044,44,12,244.0,316.0,short_branch_artifact,0.6199
268,False,artifact,p0001_00000002_f0044_1,f0044,44,13,246.0,261.0,short_branch_artifact,0.5211
269,False,artifact,p0001_00000002_f0044_1,f0044,44,20,255.0,154.0,short_branch_artifact,0.6297
270,False,artifact,p0001_00000002_f0044_1,f0044,44,18,256.0,257.0,short_branch_artifact,0.6364
271,False,artifact,p0001_00000002_f0044_1,f0044,44,22,261.0,311.0,short_branch_artifact,0.615
272,False,artifact,p0001_00000002_f0044_1,f0044,44,28,265.0,377.0,short_branch_artifact,0.5678
273,False,artifact,p0001_00000002_f0044_1,f0044,44,29,266.0,245.0,short_branch_artifact,0.6049
274,False,artifact,p0001_00000002_f0044_1,f0044,44,32,268.0,371.0,short_branch_artifact,0.5694
275,False,artifact,p0001_00000002_f0044_1,f0044,44,34,269.0,291.0,short_branch_artifact,0.5196
276,False,artifact,p0001_00000002_f0044_1,f0044,44,35,269.0,365.0,short_branch_artifact,0.5965
277,False,artifact,p0001_00000002_f0044_1,f0044,44,33,270.0,175.0,short_branch_artifact,0.5644
