name,series_id,frame_id,annotator_id,length_px,radius_median_px,signal_mean
p0006_00000002_f0023_5,00000002,f0023,5,3.828,3.606,0.49296
p0006_00000002_f0023_5,00000002,f0023,5,4.243,4.183,0.50704
p0006_00000002_f0024_5,00000002,f0024,5,13.414,4.0,0.64034
p0006_00000002_f0024_5,00000002,f0024,5,6.243,4.298,0.67606
p0006_00000002_f0024_5,00000002,f0024,5,2.414,5.0,0.57512
p0006_00000002_f0024_5,00000002,f0024,5,35.556,5.0,0.64305
p0006_00000002_f0024_5,00000002,f0024,5,9.243,3.606,0.70736
p0006_00000002_f0024_5,00000002,f0024,5,76.556,4.0,0.72545
p0006_00000002_f0024_5,00000002,f0024,5,11.414,4.0,0.78756
p0006_00000002_f0024_5,00000002,f0024,5,30.485,9.0,0.9694
p0006_00000002_f0024_5,00000002,f0024,5,16.071,11.705,0.77183
p0006_00000002_f0024_5,00000002,f0024,5,28.899,12.53,0.95957
p0006_00000002_f0024_5,00000002,f0024,5,3.828,8.544,0.95246
p0006_00000002_f0024_5,00000002,f0024,5,2.828,12.207,1.0
p0006_00000002_f0024_5,00000002,f0024,5,17.828,10.124,0.77308
p0006_00000002_f0024_5,00000002,f0024,5,14.485,10.05,0.76002
p0006_00000002_f0024_5,00000002,f0024,5,5.243,12.53,0.97042
p0006_00000002_f0024_5,00000002,f0024,5,74.142,12.649,0.92382
p0006_00000002_f0024_5,00000002,f0024,5,18.728,15.556,0.70775
p0006_00000002_f0024_5,00000002,f0024,5,13.485,12.53,0.94131
p0006_00000002_f0024_5,00000002,f0024,5,4.414,11.705,0.68873
p0006_00000002_f0024_5,00000002,f0024,5,63.071,6.0,0.36517
p0006_00000002_f0024_5,00000002,f0024,5,4.828,10.198,0.78873
p0006_00000002_f0024_5,00000002,f0024,5,2.414,10.0,0.93427
p0006_00000002_f0024_5,00000002,f0024,5,2.828,10.0,0.98826
p0006_00000002_f0024_5,00000002,f0024,5,8.414,16.031,0.63615
p0006_00000002_f0024_5,00000002,f0024,5,10.657,13.747,0.63944
p0006_00000002_f0024_5,00000002,f0024,5,2.828,16.125,0.77465
p0006_00000002_f0024_5,00000002,f0024,5,4.243,11.532,0.85035
p0006_00000002_f0024_5,00000002,f0024,5,2.828,13.038,0.54695
p0006_00000002_f0024_5,00000002,f0024,5,18.071,6.325,0.55468
p0006_00000002_f0024_5,00000002,f0024,5,7.0,11.023,0.46567
p0006_00000002_f0024_5,00000002,f0024,5,5.657,6.325,0.67465
p0006_00000002_f0024_5,00000002,f0024,5,4.243,12.922,0.73239
p0006_00000002_f0024_5,00000002,f0024,5,7.071,6.541,0.45892
p0006_00000002_f0024_5,00000002,f0024,5,7.828,6.204,0.5757
p0006_00000002_f0024_5,00000002,f0024,5,6.414,1.414,0.40845
p0006_00000002_f0024_5,00000002,f0024,5,2.828,5.385,0.40845
p0006_00000002_f0024_5,00000002,f0024,5,12.657,7.531,0.4912
p0006_00000002_f0024_5,00000002,f0024,5,23.657,7.071,0.485
p0006_00000002_f0024_5,00000002,f0024,5,10.828,10.198,0.70102
p0006_00000002_f0024_5,00000002,f0024,5,9.414,6.0,0.49718
p0006_00000002_f0024_5,00000002,f0024,5,2.414,8.062,0.6385
p0006_00000002_f0024_5,00000002,f0024,5,10.828,7.0,0.57298
p0006_00000002_f0024_5,00000002,f0024,5,8.414,2.828,0.43818
p0006_00000002_f0024_5,00000002,f0024,5,20.243,4.298,0.45176
p0006_00000002_f0024_5,00000002,f0024,5,18.314,8.395,0.48283
p0006_00000002_f0024_5,00000002,f0024,5,4.828,6.325,0.47465
p0006_00000002_f0024_5,00000002,f0024,5,27.728,6.325,0.46676
p0006_00000002_f0024_5,00000002,f0024,5,12.728,5.657,0.44577
p0006_00000002_f0024_5,00000002,f0024,5,14.657,7.808,0.64336
p0006_00000002_f0024_5,00000002,f0024,5,32.657,6.0,0.53785
p0006_00000002_f0024_5,00000002,f0024,5,10.0,7.28,0.56786
p0006_00000002_f0024_5,00000002,f0024,5,8.657,7.211,0.5537
p0006_00000002_f0024_5,00000002,f0024,5,17.142,6.325,0.53722
p0006_00000002_f0024_5,00000002,f0024,5,3.828,4.736,0.55282
p0006_00000002_f0024_5,00000002,f0024,5,14.243,5.242,0.43662
p0006_00000002_f0024_5,00000002,f0024,5,3.828,6.078,0.6162
p0006_00000002_f0024_5,00000002,f0024,5,21.071,4.0,0.47993
p0006_00000002_f0024_5,00000002,f0024,5,2.828,9.434,0.48122
p0006_00000002_f0024_5,00000002,f0024,5,3.828,7.413,0.52113
p0006_00000002_f0024_5,00000002,f0024,5,26.314,5.657,0.60123
p0006_00000002_f0024_5,00000002,f0024,5,48.243,3.803,0.45687
p0006_00000002_f0024_5,00000002,f0024,5,6.243,5.831,0.62324
p0006_00000002_f0024_5,00000002,f0024,5,6.657,5.831,0.56573
p0006_00000002_f0024_5,00000002,f0024,5,18.314,3.606,0.52421
p0006_00000002_f0024_5,00000002,f0024,5,9.243,4.0,0.49139
p0006_00000002_f0024_5,00000002,f0024,5,5.828,3.162,0.41784
p0006_00000002_f0024_5,00000002,f0024,5,2.828,4.123,0.46714
p0006_00000002_f0024_5,00000002,f0024,5,6.243,4.062,0.4284
p0006_00000002_f0024_5,00000002,f0024,5,41.485,4.0,0.41989
p0006_00000002_f0024_5,00000002,f0024,5,5.243,3.606,0.39296
p0006_00000002_f0024_5,00000002,f0024,5,45.314,4.472,0.52817
p0006_00000002_f0024_5,00000002,f0024,5,4.828,3.162,0.35775
p0006_00000002_f0024_5,00000002,f0024,5,10.899,3.606,0.33568
p0006_00000002_f0024_5,00000002,f0024,5,22.071,3.0,0.38431
p0006_00000002_f0024_5,00000002,f0024,5,24.314,3.0,0.53681
p0006_00000002_f0024_5,00000002,f0024,5,7.657,2.236,0.40946
p0006_00000002_f0024_5,00000002,f0024,5,5.828,5.0,0.5716
p0006_00000002_f0024_5,00000002,f0024,5,14.485,5.831,0.53738
p0006_00000002_f0024_5,00000002,f0024,5,14.243,3.0,0.45775
p0006_00000002_f0024_5,00000002,f0024,5,61.899,4.472,0.54002
p0006_00000002_f0024_5,00000002,f0024,5,13.828,2.828,0.48441
p0006_00000002_f0024_5,00000002,f0024,5,9.243,2.236,0.52269
p0006_00000002_f0024_5,00000002,f0024,5,28.657,2.0,0.53421
p0006_00000002_f0024_5,00000002,f0024,5,18.243,5.0,0.59507
p0006_00000002_f0024_5,00000002,f0024,5,74.971,3.0,0.59462
p0006_00000002_f0024_5,00000002,f0024,5,3.828,3.081,0.53345
p0006_00000002_f0024_5,00000002,f0024,5,4.243,2.828,0.64613
p0006_00000002_f0025_5,00000002,f0025,5,14.243,4.062,0.60561
p0006_00000002_f0025_5,00000002,f0025,5,2.828,4.472,0.60952
p0006_00000002_f0025_5,00000002,f0025,5,2.828,4.123,0.64762
p0006_00000002_f0025_5,00000002,f0025,5,2.828,3.606,0.65952
p0006_00000002_f0025_5,00000002,f0025,5,5.0,2.0,0.225
p0006_00000002_f0025_5,00000002,f0025,5,2.414,2.0,0.29524
p0006_00000002_f0025_5,00000002,f0025,5,23.071,5.328,0.5763
p0006_00000002_f0025_5,00000002,f0025,5,2.414,3.162,0.68571
p0006_00000002_f0025_5,00000002,f0025,5,3.828,5.0,0.49821
p0006_00000002_f0025_5,00000002,f0025,5,5.0,2.0,0.325
p0006_00000002_f0025_5,00000002,f0025,5,19.071,10.198,0.89881
p0006_00000002_f0025_5,00000002,f0025,5,4.243,11.532,0.96071
p0006_00000002_f0025_5,00000002,f0025,5,5.414,3.384,0.71071
p0006_00000002_f0025_5,00000002,f0025,5,25.071,8.154,0.74048
p0006_00000002_f0025_5,00000002,f0025,5,79.556,4.0,0.74737
p0006_00000002_f0025_5,00000002,f0025,5,89.556,15.017,0.90806
p0006_00000002_f0025_5,00000002,f0025,5,51.728,9.055,0.85029
p0006_00000002_f0025_5,00000002,f0025,5,3.414,9.668,0.90357
p0006_00000002_f0025_5,00000002,f0025,5,2.828,10.77,0.83095
p0006_00000002_f0025_5,00000002,f0025,5,4.414,11.18,0.77
p0006_00000002_f0025_5,00000002,f0025,5,3.828,11.532,0.70357
p0006_00000002_f0025_5,00000002,f0025,5,10.0,12.0,0.93442
p0006_00000002_f0025_5,00000002,f0025,5,32.556,5.099,0.36256
p0006_00000002_f0025_5,00000002,f0025,5,12.828,6.708,0.62527
p0006_00000002_f0025_5,00000002,f0025,5,9.0,8.395,0.69214
p0006_00000002_f0025_5,00000002,f0025,5,4.243,4.303,0.50179
p0006_00000002_f0025_5,00000002,f0025,5,24.142,8.944,0.77143
p0006_00000002_f0025_5,00000002,f0025,5,4.243,7.211,0.66964
p0006_00000002_f0025_5,00000002,f0025,5,30.042,7.071,0.68512
p0006_00000002_f0025_5,00000002,f0025,5,41.243,7.0,0.25679
p0006_00000002_f0025_5,00000002,f0025,5,2.414,7.071,0.91429
p0006_00000002_f0025_5,00000002,f0025,5,15.828,3.606,0.22455
p0006_00000002_f0025_5,00000002,f0025,5,9.071,6.89,0.87768
p0006_00000002_f0025_5,00000002,f0025,5,3.828,2.118,0.25893
p0006_00000002_f0025_5,00000002,f0025,5,13.657,7.81,0.62637
p0006_00000002_f0025_5,00000002,f0025,5,9.414,4.736,0.55
p0006_00000002_f0025_5,00000002,f0025,5,4.243,6.403,0.77857
p0006_00000002_f0025_5,00000002,f0025,5,2.0,6.403,0.66429
p0006_00000002_f0025_5,00000002,f0025,5,15.899,6.325,0.52551
p0006_00000002_f0025_5,00000002,f0025,5,8.657,8.573,0.71875
p0006_00000002_f0025_5,00000002,f0025,5,5.828,2.118,0.17976
p0006_00000002_f0025_5,00000002,f0025,5,12.485,9.434,0.76234
p0006_00000002_f0025_5,00000002,f0025,5,5.657,7.616,0.68
p0006_00000002_f0025_5,00000002,f0025,5,3.828,3.803,0.55714
p0006_00000002_f0025_5,00000002,f0025,5,34.627,2.0,0.38621
p0006_00000002_f0025_5,00000002,f0025,5,5.657,9.849,0.56429
p0006_00000002_f0025_5,00000002,f0025,5,2.828,3.606,0.49286
p0006_00000002_f0025_5,00000002,f0025,5,21.243,6.0,0.50816
p0006_00000002_f0025_5,00000002,f0025,5,9.414,3.0,0.47857
p0006_00000002_f0025_5,00000002,f0025,5,3.414,9.924,0.7375
p0006_00000002_f0025_5,00000002,f0025,5,4.828,2.0,0.37714
p0006_00000002_f0025_5,00000002,f0025,5,17.485,2.0,0.39286
p0006_00000002_f0025_5,00000002,f0025,5,15.899,10.815,0.64235
p0006_00000002_f0025_5,00000002,f0025,5,17.071,7.071,0.35045
p0006_00000002_f0025_5,00000002,f0025,5,22.243,16.14,0.36786
p0006_00000002_f0025_5,00000002,f0025,5,14.899,10.05,0.57857
p0006_00000002_f0025_5,00000002,f0025,5,8.071,9.487,0.63878
p0006_00000002_f0025_5,00000002,f0025,5,56.657,5.0,0.59375
p0006_00000002_f0025_5,00000002,f0025,5,4.414,3.0,0.44143
p0006_00000002_f0025_5,00000002,f0025,5,14.657,6.041,0.45408
p0006_00000002_f0025_5,00000002,f0025,5,9.657,6.708,0.82937
p0006_00000002_f0025_5,00000002,f0025,5,17.657,2.236,0.43739
p0006_00000002_f0025_5,00000002,f0025,5,2.414,8.944,0.55714
p0006_00000002_f0025_5,00000002,f0025,5,4.243,6.364,0.81429
p0006_00000002_f0025_5,00000002,f0025,5,3.828,7.616,0.60536
p0006_00000002_f0025_5,00000002,f0025,5,16.556,6.325,0.71923
p0006_00000002_f0025_5,00000002,f0025,5,11.243,2.0,0.44805
p0006_00000002_f0025_5,00000002,f0025,5,21.556,2.0,0.44484
p0006_00000002_f0025_5,00000002,f0025,5,2.414,8.0,0.67381
p0006_00000002_f0025_5,00000002,f0025,5,10.243,2.828,0.38143
p0006_00000002_f0025_5,00000002,f0025,5,2.828,6.708,0.5881
p0006_00000002_f0025_5,00000002,f0025,5,4.414,6.403,0.72
p0006_00000002_f0025_5,00000002,f0025,5,4.243,6.994,0.59643
p0006_00000002_f0025_5,00000002,f0025,5,3.828,6.364,0.69286
p0006_00000002_f0025_5,00000002,f0025,5,43.971,2.0,0.46964
p0006_00000002_f0025_5,00000002,f0025,5,2.0,5.385,0.61667
p0006_00000002_f0025_5,00000002,f0025,5,7.657,6.403,0.69592
p0006_00000002_f0025_5,00000002,f0025,5,5.243,8.246,0.66857
p0006_00000002_f0025_5,00000002,f0025,5,10.071,11.705,0.4373
p0006_00000002_f0025_5,00000002,f0025,5,72.556,4.0,0.48975
p0006_00000002_f0025_5,00000002,f0025,5,7.414,4.062,0.50536
p0006_00000002_f0025_5,00000002,f0025,5,34.385,5.831,0.5969
p0006_00000002_f0025_5,00000002,f0025,5,10.243,9.849,0.43571
p0006_00000002_f0025_5,00000002,f0025,5,8.657,3.606,0.39464
p0006_00000002_f0025_5,00000002,f0025,5,10.657,5.0,0.47
p0006_00000002_f0025_5,00000002,f0025,5,6.0,5.831,0.42959
p0006_00000002_f0025_5,00000002,f0025,5,111.728,4.0,0.49102
p0006_00000002_f0025_5,00000002,f0025,5,37.971,2.0,0.45168
p0006_00000002_f0025_5,00000002,f0025,5,5.243,3.162,0.36429
p0006_00000002_f0025_5,00000002,f0025,5,6.414,1.414,0.4051
p0006_00000002_f0025_5,00000002,f0025,5,3.414,4.736,0.51429
p0006_00000002_f0025_5,00000002,f0025,5,7.0,6.0,0.50982
p0006_00000002_f0025_5,00000002,f0025,5,2.828,3.162,0.40952
p0006_00000002_f0025_5,00000002,f0025,5,7.414,4.298,0.475
p0006_00000002_f0025_5,00000002,f0025,5,13.728,2.828,0.30584
p0006_00000002_f0025_5,00000002,f0025,5,9.828,2.236,0.39643
p0006_00000002_f0025_5,00000002,f0025,5,17.657,2.0,0.4084
p0006_00000002_f0025_5,00000002,f0025,5,7.657,3.162,0.47449
p0006_00000002_f0025_5,00000002,f0025,5,7.828,4.0,0.50179
p0006_00000002_f0025_5,00000002,f0025,5,11.899,6.325,0.61143
p0006_00000002_f0025_5,00000002,f0025,5,4.828,5.0,0.61429
p0006_00000002_f0025_5,00000002,f0025,5,2.828,4.123,0.47857
p0006_00000002_f0025_5,00000002,f0025,5,2.828,6.403,0.57381
p0006_00000002_f0025_5,00000002,f0025,5,12.071,5.0,0.49286
p0006_00000002_f0025_5,00000002,f0025,5,2.828,6.708,0.54524
p0006_00000002_f0025_5,00000002,f0025,5,40.485,3.606,0.45769
p0006_00000002_f0025_5,00000002,f0025,5,10.657,2.236,0.45286
p0006_00000002_f0025_5,00000002,f0025,5,50.142,4.0,0.51216
p0006_00000002_f0025_5,00000002,f0025,5,3.414,2.118,0.37857
p0006_00000002_f0025_5,00000002,f0025,5,3.414,3.606,0.42321
p0006_00000002_f0025_5,00000002,f0025,5,5.828,3.606,0.43929
p0006_00000002_f0025_5,00000002,f0025,5,2.828,4.123,0.46905
p0006_00000002_f0025_5,00000002,f0025,5,5.657,4.243,0.43143
p0006_00000002_f0025_5,00000002,f0025,5,9.657,3.606,0.33333
p0006_00000002_f0025_5,00000002,f0025,5,2.414,4.472,0.54524
p0006_00000002_f0025_5,00000002,f0025,5,18.071,3.0,0.42983
p0006_00000002_f0025_5,00000002,f0025,5,9.071,4.472,0.59107
p0006_00000002_f0025_5,00000002,f0025,5,71.728,3.162,0.55093
p0006_00000002_f0025_5,00000002,f0025,5,3.828,5.831,0.55893
p0006_00000002_f0025_5,00000002,f0025,5,11.071,3.162,0.49643
p0006_00000002_f0025_5,00000002,f0025,5,2.828,6.403,0.60476
p0006_00000002_f0025_5,00000002,f0025,5,28.657,2.828,0.49592
p0006_00000002_f0025_5,00000002,f0025,5,55.314,5.0,0.58221
p0006_00000002_f0025_5,00000002,f0025,5,30.243,1.207,0.5731
p0006_00000002_f0025_5,00000002,f0025,5,2.828,2.828,0.49524
p0006_00000002_f0025_5,00000002,f0025,5,8.071,2.828,0.50816
p0006_00000002_f0025_5,00000002,f0025,5,21.657,2.236,0.59082
p0006_00000002_f0025_5,00000002,f0025,5,10.243,5.385,0.56143
p0006_00000002_f0025_5,00000002,f0025,5,12.243,2.0,0.59702
p0006_00000002_f0025_5,00000002,f0025,5,2.414,5.831,0.60476
p0006_00000002_f0025_5,00000002,f0025,5,2.828,5.831,0.62857
p0006_00000002_f0025_5,00000002,f0025,5,2.414,6.325,0.64048
p0006_00000002_f0025_5,00000002,f0025,5,34.071,2.0,0.59329
p0006_00000002_f0025_5,00000002,f0025,5,18.657,3.0,0.58333
p0006_00000002_f0025_5,00000002,f0025,5,2.0,5.099,0.61667
p0006_00000002_f0025_5,00000002,f0025,5,4.828,2.236,0.56571
p0006_00000002_f0025_5,00000002,f0025,5,84.971,3.0,0.62937
p0006_00000002_f0025_5,00000002,f0025,5,7.828,2.0,0.54821
p0006_00000002_f0025_5,00000002,f0025,5,10.828,2.0,0.52532
p0006_00000002_f0025_5,00000002,f0025,5,5.0,3.0,0.56667
p0006_00000002_f0025_5,00000002,f0025,5,21.657,2.0,0.57347
p0006_00000002_f0025_5,00000002,f0025,5,21.485,2.0,0.56893
p0006_00000002_f0026_5,00000002,f0026,5,13.828,3.803,0.57811
p0006_00000002_f0026_5,00000002,f0026,5,2.828,3.606,0.66427
p0006_00000002_f0026_5,00000002,f0026,5,2.828,4.123,0.55396
p0006_00000002_f0026_5,00000002,f0026,5,2.828,4.123,0.61871
p0006_00000002_f0026_5,00000002,f0026,5,2.828,3.606,0.6283
p0006_00000002_f0026_5,00000002,f0026,5,40.213,7.28,0.68284
p0006_00000002_f0026_5,00000002,f0026,5,8.657,3.606,0.65917
p0006_00000002_f0026_5,00000002,f0026,5,63.899,3.606,0.75505
p0006_00000002_f0026_5,00000002,f0026,5,24.243,4.0,0.75689
p0006_00000002_f0026_5,00000002,f0026,5,2.414,3.162,0.90168
p0006_00000002_f0026_5,00000002,f0026,5,33.657,10.0,0.86876
p0006_00000002_f0026_5,00000002,f0026,5,9.243,10.44,0.89848
p0006_00000002_f0026_5,00000002,f0026,5,132.042,15.0,0.94747
p0006_00000002_f0026_5,00000002,f0026,5,5.243,2.236,0.73094
p0006_00000002_f0026_5,00000002,f0026,5,2.414,12.166,0.70983
p0006_00000002_f0026_5,00000002,f0026,5,19.657,7.211,0.57175
p0006_00000002_f0026_5,00000002,f0026,5,13.414,8.246,0.71429
p0006_00000002_f0026_5,00000002,f0026,5,6.0,16.125,0.79137
p0006_00000002_f0026_5,00000002,f0026,5,17.728,2.0,0.81151
p0006_00000002_f0026_5,00000002,f0026,5,2.828,7.211,0.72182
p0006_00000002_f0026_5,00000002,f0026,5,8.243,6.854,0.71763
p0006_00000002_f0026_5,00000002,f0026,5,37.828,5.0,0.32544
p0006_00000002_f0026_5,00000002,f0026,5,12.314,15.588,0.35324
p0006_00000002_f0026_5,00000002,f0026,5,10.828,5.0,0.47809
p0006_00000002_f0026_5,00000002,f0026,5,18.728,2.236,0.83543
p0006_00000002_f0026_5,00000002,f0026,5,13.899,12.042,0.41367
p0006_00000002_f0026_5,00000002,f0026,5,13.728,7.071,0.69392
p0006_00000002_f0026_5,00000002,f0026,5,4.243,6.89,0.79317
p0006_00000002_f0026_5,00000002,f0026,5,4.828,6.708,0.84029
p0006_00000002_f0026_5,00000002,f0026,5,3.828,2.118,0.26079
p0006_00000002_f0026_5,00000002,f0026,5,5.243,7.211,0.63309
p0006_00000002_f0026_5,00000002,f0026,5,5.657,7.071,0.72518
p0006_00000002_f0026_5,00000002,f0026,5,6.828,2.0,0.24049
p0006_00000002_f0026_5,00000002,f0026,5,17.071,6.325,0.52878
p0006_00000002_f0026_5,00000002,f0026,5,2.828,12.042,0.60192
p0006_00000002_f0026_5,00000002,f0026,5,30.142,3.162,0.49614
p0006_00000002_f0026_5,00000002,f0026,5,5.243,2.0,0.36835
p0006_00000002_f0026_5,00000002,f0026,5,4.243,6.556,0.70683
p0006_00000002_f0026_5,00000002,f0026,5,2.828,14.142,0.60432
p0006_00000002_f0026_5,00000002,f0026,5,3.828,2.118,0.42446
p0006_00000002_f0026_5,00000002,f0026,5,2.828,6.708,0.66427
p0006_00000002_f0026_5,00000002,f0026,5,2.828,7.81,0.66427
p0006_00000002_f0026_5,00000002,f0026,5,13.828,15.411,0.3407
p0006_00000002_f0026_5,00000002,f0026,5,59.243,6.0,0.60334
p0006_00000002_f0026_5,00000002,f0026,5,33.213,2.0,0.44347
p0006_00000002_f0026_5,00000002,f0026,5,8.828,16.125,0.48281
p0006_00000002_f0026_5,00000002,f0026,5,2.414,15.232,0.4964
p0006_00000002_f0026_5,00000002,f0026,5,2.828,2.828,0.48441
p0006_00000002_f0026_5,00000002,f0026,5,2.0,6.403,0.59952
p0006_00000002_f0026_5,00000002,f0026,5,6.657,7.413,0.78297
p0006_00000002_f0026_5,00000002,f0026,5,24.314,3.081,0.45618
p0006_00000002_f0026_5,00000002,f0026,5,14.0,7.0,0.32422
p0006_00000002_f0026_5,00000002,f0026,5,2.414,9.434,0.69305
p0006_00000002_f0026_5,00000002,f0026,5,6.0,10.0,0.32785
p0006_00000002_f0026_5,00000002,f0026,5,14.485,8.544,0.59325
p0006_00000002_f0026_5,00000002,f0026,5,4.243,4.303,0.26439
p0006_00000002_f0026_5,00000002,f0026,5,6.243,9.434,0.53118
p0006_00000002_f0026_5,00000002,f0026,5,2.828,7.211,0.72422
p0006_00000002_f0026_5,00000002,f0026,5,4.243,6.89,0.60432
p0006_00000002_f0026_5,00000002,f0026,5,3.828,8.573,0.55755
p0006_00000002_f0026_5,00000002,f0026,5,45.142,7.616,0.56852
p0006_00000002_f0026_5,00000002,f0026,5,3.414,2.0,0.48561
p0006_00000002_f0026_5,00000002,f0026,5,2.828,10.0,0.494
p0006_00000002_f0026_5,00000002,f0026,5,10.485,5.831,0.59952
p0006_00000002_f0026_5,00000002,f0026,5,7.071,11.291,0.44604
p0006_00000002_f0026_5,00000002,f0026,5,10.414,2.0,0.43689
p0006_00000002_f0026_5,00000002,f0026,5,2.828,10.296,0.36451
p0006_00000002_f0026_5,00000002,f0026,5,2.828,5.831,0.58034
p0006_00000002_f0026_5,00000002,f0026,5,13.071,6.204,0.38489
p0006_00000002_f0026_5,00000002,f0026,5,2.828,3.606,0.32374
p0006_00000002_f0026_5,00000002,f0026,5,41.142,5.0,0.44832
p0006_00000002_f0026_5,00000002,f0026,5,2.828,6.708,0.60432
p0006_00000002_f0026_5,00000002,f0026,5,3.414,5.242,0.45863
p0006_00000002_f0026_5,00000002,f0026,5,9.414,4.0,0.43237
p0006_00000002_f0026_5,00000002,f0026,5,2.0,3.606,0.50839
p0006_00000002_f0026_5,00000002,f0026,5,9.828,5.608,0.6259
p0006_00000002_f0026_5,00000002,f0026,5,10.071,3.162,0.40847
p0006_00000002_f0026_5,00000002,f0026,5,18.899,5.385,0.52687
p0006_00000002_f0026_5,00000002,f0026,5,108.071,4.0,0.5196
p0006_00000002_f0026_5,00000002,f0026,5,49.042,2.828,0.46411
p0006_00000002_f0026_5,00000002,f0026,5,28.243,6.162,0.57297
p0006_00000002_f0026_5,00000002,f0026,5,9.071,5.831,0.56025
p0006_00000002_f0026_5,00000002,f0026,5,3.414,2.914,0.40468
p0006_00000002_f0026_5,00000002,f0026,5,2.828,3.162,0.40767
p0006_00000002_f0026_5,00000002,f0026,5,14.657,5.831,0.5334
p0006_00000002_f0026_5,00000002,f0026,5,2.828,3.162,0.42926
p0006_00000002_f0026_5,00000002,f0026,5,2.414,3.606,0.39808
p0006_00000002_f0026_5,00000002,f0026,5,11.828,3.0,0.42986
p0006_00000002_f0026_5,00000002,f0026,5,5.414,5.193,0.4988
p0006_00000002_f0026_5,00000002,f0026,5,20.485,2.0,0.39265
p0006_00000002_f0026_5,00000002,f0026,5,14.314,3.162,0.47542
p0006_00000002_f0026_5,00000002,f0026,5,4.414,4.123,0.45468
p0006_00000002_f0026_5,00000002,f0026,5,13.243,3.162,0.44272
p0006_00000002_f0026_5,00000002,f0026,5,3.0,5.242,0.48381
p0006_00000002_f0026_5,00000002,f0026,5,8.243,6.041,0.49011
p0006_00000002_f0026_5,00000002,f0026,5,8.414,5.0,0.40687
p0006_00000002_f0026_5,00000002,f0026,5,10.414,5.099,0.48332
p0006_00000002_f0026_5,00000002,f0026,5,2.828,4.123,0.46763
p0006_00000002_f0026_5,00000002,f0026,5,19.314,3.162,0.38087
p0006_00000002_f0026_5,00000002,f0026,5,3.828,3.864,0.49101
p0006_00000002_f0026_5,00000002,f0026,5,2.828,3.162,0.45084
p0006_00000002_f0026_5,00000002,f0026,5,2.828,4.472,0.51799
p0006_00000002_f0026_5,00000002,f0026,5,8.828,2.236,0.34373
p0006_00000002_f0026_5,00000002,f0026,5,2.828,2.828,0.44365
p0006_00000002_f0026_5,00000002,f0026,5,2.828,5.0,0.58753
p0006_00000002_f0026_5,00000002,f0026,5,61.971,5.0,0.53324
p0006_00000002_f0026_5,00000002,f0026,5,24.899,5.0,0.4304
p0006_00000002_f0026_5,00000002,f0026,5,23.142,2.0,0.32158
p0006_00000002_f0026_5,00000002,f0026,5,4.243,4.357,0.30935
p0006_00000002_f0026_5,00000002,f0026,5,40.071,4.0,0.47999
p0006_00000002_f0026_5,00000002,f0026,5,17.556,4.736,0.51593
p0006_00000002_f0026_5,00000002,f0026,5,9.485,2.828,0.45144
p0006_00000002_f0026_5,00000002,f0026,5,10.657,4.123,0.36906
p0006_00000002_f0026_5,00000002,f0026,5,16.071,2.0,0.29544
p0006_00000002_f0026_5,00000002,f0026,5,7.414,4.123,0.43885
p0006_00000002_f0026_5,00000002,f0026,5,2.828,2.236,0.42446
p0006_00000002_f0026_5,00000002,f0026,5,7.243,4.472,0.46763
p0006_00000002_f0026_5,00000002,f0026,5,4.243,2.236,0.41906
p0006_00000002_f0026_5,00000002,f0026,5,10.414,4.0,0.48136
p0006_00000002_f0026_5,00000002,f0026,5,5.657,2.236,0.39712
p0006_00000002_f0026_5,00000002,f0026,5,20.243,4.0,0.55791
p0006_00000002_f0026_5,00000002,f0026,5,3.828,4.736,0.48381
p0006_00000002_f0026_5,00000002,f0026,5,2.828,5.0,0.53957
p0006_00000002_f0026_5,00000002,f0026,5,29.071,4.062,0.56372
p0006_00000002_f0026_5,00000002,f0026,5,10.485,4.472,0.51878
p0006_00000002_f0026_5,00000002,f0026,5,6.657,5.831,0.6211
p0006_00000002_f0026_5,00000002,f0026,5,3.828,3.081,0.59353
p0006_00000002_f0026_5,00000002,f0026,5,4.0,3.0,0.61871
p0006_00000002_f0026_5,00000002,f0026,5,7.0,3.0,0.56025
p0006_00000002_f0026_5,00000002,f0026,5,6.243,2.828,0.56954
p0006_00000002_f0026_5,00000002,f0026,5,2.414,2.828,0.494
p0006_00000002_f0026_5,00000002,f0026,5,2.414,4.0,0.47722
